org_id,realcode,total_amount,record_count,org_total_amount,org_total_records,share_amount,share_records
d15d1c33,Z9600,10750.0,16,2472473.0,3605,0.004347873566263413,0.004438280166435506
d15d1c33,z9600,1000.0,2,2472473.0,3605,0.00040445335500124773,0.0005547850208044383
d1663d0b,F0000,187786.0,125,318254.0,196,0.590050714209405,0.6377551020408163
d1663d0b,F4000,8100.0,13,318254.0,196,0.02545136903228239,0.0663265306122449
d1663d0b,F4100,111000.0,51,318254.0,196,0.34877802007201797,0.2602040816326531
d1663d0b,Y4000,10368.0,6,318254.0,196,0.03257775236132146,0.030612244897959183
d1663d0b,Z9600,1000.0,1,318254.0,196,0.0031421443249731347,0.00510204081632653
d166e20e,F1420,134700.0,196,134700.0,196,1.0,1.0
d167229e,F3100,1000.0,1,1040450.0,42,0.0009611225911865058,0.023809523809523808
d167229e,F3400,1011050.0,20,1040450.0,42,0.9717429958191167,0.47619047619047616
d167229e,F4000,750.0,2,1040450.0,42,0.0007208419433898794,0.047619047619047616
d167229e,Y4000,27650.0,19,1040450.0,42,0.026575039646306888,0.4523809523809524
d16b7f10,J2100,7292356.0,4130,7450356.0,4250,0.9787929596921274,0.971764705882353
d16b7f10,z9600,158000.0,120,7450356.0,4250,0.021207040307872536,0.02823529411764706
d16bc166,J1200,98752.0,4,98752.0,4,1.0,1.0
d1741a57,X4000,32500.0,23,1062600.0,417,0.030585356672313196,0.05515587529976019
d1741a57,X4100,978800.0,369,1062600.0,417,0.9211368341803124,0.8848920863309353
d1741a57,Z9600,51300.0,25,1062600.0,417,0.04827780914737437,0.05995203836930456
d17bf7d9,C6000,556350.0,17,559776.0,33,0.9938796947350369,0.5151515151515151
d17bf7d9,J1200,202.0,8,559776.0,33,0.0003608586291659521,0.24242424242424243
d17bf7d9,Y4000,3224.0,8,559776.0,33,0.005759446635797176,0.24242424242424243
d18203f6,J5100,250.0,1,1087743.0,94,0.00022983370152692317,0.010638297872340425
d18203f6,M1000,1087493.0,93,1087743.0,94,0.999770166298473,0.9893617021276596
d18a96ba,J6100,27.0,1,1381389.0,10453,1.954554437598678e-05,9.566631589017506e-05
d18a96ba,J6200,1250.0,4,1381389.0,10453,0.0009048863137030916,0.00038266526356070025
d18a96ba,J7120,500.0,1,1381389.0,10453,0.00036195452548123665,9.566631589017506e-05
d18a96ba,J7400,2226.0,20,1381389.0,10453,0.0016114215474424655,0.0019133263178035013
d18a96ba,J7500,342.0,13,1381389.0,10453,0.0002475768954291659,0.001243662106572276
d18a96ba,JE300,245.0,8,1381389.0,10453,0.00017735771748580596,0.0007653305271214005
d18a96ba,X3000,1372629.0,10371,1381389.0,10453,0.9936585567135687,0.9921553620970056
d18a96ba,Z9600,4170.0,35,1381389.0,10453,0.0030187007425135134,0.0033483210561561275
d18cc2fe,F2000,414550.0,65,414550.0,65,1.0,1.0
d1905db2,G2820,4562252.0,3434,4571880.0,3440,0.9978940829593078,0.9982558139534884
d1905db2,Z9600,9628.0,6,4571880.0,3440,0.002105917040692232,0.0017441860465116279
d1955fb8,T2310,499055.0,156,499055.0,156,1.0,1.0
d197b1b2,F2100,500.0,1,360703.0,203,0.0013861819835155238,0.0049261083743842365
d197b1b2,F2700,349653.0,187,360703.0,203,0.9693653781643069,0.9211822660098522
d197b1b2,J7400,3500.0,4,360703.0,203,0.009703273884608668,0.019704433497536946
d197b1b2,JE300,7050.0,11,360703.0,203,0.019545165967568886,0.054187192118226604
d1a82cf2,E1210,566501.0,374,566501.0,374,1.0,1.0
d1abf36b,H6000,455948.0,3344,468973.0,3367,0.9722265460911396,0.9931689931689932
d1abf36b,J1200,-50.0,1,468973.0,3367,-0.00010661594590733368,0.000297000297000297
d1abf36b,J5100,3450.0,3,468973.0,3367,0.007356500267606024,0.000891000891000891
d1abf36b,J6100,100.0,2,468973.0,3367,0.00021323189181466737,0.000594000594000594
d1abf36b,J7400,8800.0,12,468973.0,3367,0.01876440647969073,0.003564003564003564
d1abf36b,J7500,200.0,1,468973.0,3367,0.00042646378362933473,0.000297000297000297
d1abf36b,JE300,-25.0,1,468973.0,3367,-5.330797295366684e-05,0.000297000297000297
d1abf36b,Z9600,550.0,3,468973.0,3367,0.0011727754049806706,0.000891000891000891
d1b01973,F4100,42273.0,50,411430.0,240,0.10274651824125611,0.20833333333333334
d1b01973,F4200,368157.0,189,411430.0,240,0.894822934642588,0.7875
d1b01973,Y4000,1000.0,1,411430.0,240,0.0024305471161558466,0.004166666666666667
d1b2a6f8,G2900,500000.0,1,500000.0,1,1.0,1.0
d1b6edf1,F4000,110200.0,28,1133797.0,213,0.09719552971122697,0.13145539906103287
d1b6edf1,F4600,1023097.0,184,1133797.0,213,0.9023634742374517,0.863849765258216
d1b6edf1,Y4000,500.0,1,1133797.0,213,0.0004409960513213565,0.004694835680751174
d1bb5119,M1000,688811.0,463,690172.0,484,0.9980280277959697,0.9566115702479339
d1bb5119,Y4000,1311.0,18,690172.0,484,0.0018995264948447634,0.0371900826446281
d1bb5119,Z9600,50.0,3,690172.0,484,7.244570918553636e-05,0.006198347107438017
d1cf5592,J7400,100.0,1,394676.0,782,0.0002533723864638336,0.0012787723785166241
d1cf5592,J7500,4600.0,3,394676.0,782,0.011655129777336347,0.0038363171355498722
d1cf5592,K1000,340642.0,626,394676.0,782,0.8630927646981321,0.8005115089514067
d1cf5592,K1200,44134.0,150,394676.0,782,0.11182336904194833,0.1918158567774936
d1cf5592,Y4000,2500.0,1,394676.0,782,0.00633430966159584,0.0012787723785166241
d1cf5592,Z9600,2700.0,1,394676.0,782,0.0068410544345235075,0.0012787723785166241
d1d94dc9,F3100,826920.0,420,906679.0,492,0.9120317113333385,0.8536585365853658
d1d94dc9,F3400,7750.0,16,906679.0,492,0.00854767784408815,0.032520325203252036
d1d94dc9,J7400,69309.0,54,906679.0,492,0.0764427101543104,0.10975609756097561
d1d94dc9,Z9600,2700.0,2,906679.0,492,0.0029779006682629683,0.0040650406504065045
d1de9339,J1100,321702.0,9,482072.0,299,0.6673318508438574,0.030100334448160536
d1de9339,Z9600,160370.0,290,482072.0,299,0.3326681491561427,0.9698996655518395
d1e23d28,J1100,405350.0,2,543002.0,1012,0.7464981712774539,0.001976284584980237
d1e23d28,J1110,137652.0,1010,543002.0,1012,0.2535018287225461,0.9980237154150198
d1efdeb1,F2000,5000.0,4,570555.0,183,0.008763397043229837,0.02185792349726776
d1efdeb1,F2100,565555.0,179,570555.0,183,0.9912366029567702,0.9781420765027322
d1f8effe,H3000,542024.0,163,543849.0,166,0.9966442891317259,0.9819277108433735
d1f8effe,J7400,1825.0,3,543849.0,166,0.003355710868274098,0.018072289156626505
d1fcdee5,M2400,449950.0,34,450200.0,35,0.9994446912483341,0.9714285714285714
d1fcdee5,Z9600,250.0,1,450200.0,35,0.0005553087516659262,0.02857142857142857
d213559f,H3400,608910.0,103,608910.0,103,1.0,1.0
d213b666,B1500,637334.0,208,670034.0,231,0.9511965064459416,0.9004329004329005
d213b666,F5100,21700.0,19,670034.0,231,0.032386416211714626,0.08225108225108226
d213b666,Y4000,11000.0,4,670034.0,231,0.016417077342343822,0.017316017316017316
d216d615,C4000,431878.0,373,889147.0,567,0.4857217085588772,0.6578483245149912
d216d615,C4200,457269.0,194,889147.0,567,0.5142782914411228,0.3421516754850088
d217ed15,F4100,411300.0,194,411800.0,195,0.9987858183584264,0.9948717948717949
d217ed15,Y4000,500.0,1,411800.0,195,0.0012141816415735794,0.005128205128205128
d219a987,F2100,2876000.0,190,2878800.0,191,0.9990273725163262,0.9947643979057592
d219a987,Z9600,2800.0,1,2878800.0,191,0.000972627483673753,0.005235602094240838
d21b8b79,F2100,557740.0,219,609890.0,259,0.914492777386086,0.8455598455598455
d21b8b79,F2200,25500.0,4,609890.0,259,0.041810818344291595,0.015444015444015444
d21b8b79,Y4000,26650.0,36,609890.0,259,0.04369640426962239,0.138996138996139
d21ef658,J1100,606853.0,22,606853.0,22,1.0,1.0
d221bac7,T9400,947682.0,1693,947682.0,1693,1.0,1.0
d229d23d,F2100,2674831.0,1460,2757831.0,1552,0.9699038846107684,0.9407216494845361
d229d23d,F2300,250.0,1,2757831.0,1552,9.06509499675651e-05,0.0006443298969072165
d229d23d,F2500,23100.0,41,2757831.0,1552,0.008376147777003014,0.026417525773195876
d229d23d,J5100,51850.0,43,2757831.0,1552,0.018801007023273,0.027706185567010308
d229d23d,Z9600,7800.0,7,2757831.0,1552,0.0028283096389880307,0.004510309278350515
d22ec8fb,J1100,1000.0,2,935756.0,1490,0.0010686546492889172,0.0013422818791946308
d22ec8fb,K1000,921013.0,1440,935756.0,1490,0.9842448245055335,0.9664429530201343
d22ec8fb,K2000,2900.0,4,935756.0,1490,0.00309909848293786,0.0026845637583892616
d22ec8fb,Y4000,10593.0,43,935756.0,1490,0.0113202586999175,0.028859060402684565
d22ec8fb,Z9600,250.0,1,935756.0,1490,0.0002671636623222293,0.0006711409395973154
d240adc2,Z1100,174400.0,158,459764.0,4655,0.37932504502309883,0.033941997851772286
d240adc2,Z9600,283364.0,4495,459764.0,4655,0.6163248971211317,0.9656283566058003
d240adc2,z9600,2000.0,2,459764.0,4655,0.004350057855769481,0.0004296455424274973
d248ef65,G2900,433448.0,50,433448.0,50,1.0,1.0
d249b5f6,E1000,2750.0,3,7442385.0,1014,0.00036950520565652003,0.0029585798816568047
d249b5f6,E1210,659655.0,893,7442385.0,1014,0.08863489324994608,0.8806706114398422
d249b5f6,E1500,6779980.0,118,7442385.0,1014,0.9109956015443974,0.11637080867850098
d24b0bf4,J7500,87500.0,1,552500.0,3,0.1583710407239819,0.3333333333333333
d24b0bf4,Z9600,465000.0,2,552500.0,3,0.8416289592760181,0.6666666666666666
d24b34eb,J2100,858985.0,216,858985.0,216,1.0,1.0
d24f29a6,G6400,381060.0,139,386060.0,140,0.9870486452882972,0.9928571428571429
d24f29a6,Y4000,5000.0,1,386060.0,140,0.012951354711702844,0.007142857142857143
d2591ba4,H1100,150150.0,59,800773.0,276,0.1875063220163517,0.213768115942029
d2591ba4,H1110,389441.0,129,800773.0,276,0.4863313323501167,0.4673913043478261
d2591ba4,H1710,250.0,1,800773.0,276,0.0003121983383555639,0.0036231884057971015
d2591ba4,H2000,260932.0,87,800773.0,276,0.32585014729517603,0.31521739130434784
d25bd463,J7500,700604.0,25,700854.0,26,0.9996432923262192,0.9615384615384616
d25bd463,Y4000,250.0,1,700854.0,26,0.00035670767378084454,0.038461538461538464
d25c565c,E1210,4025000.0,11,4025000.0,11,1.0,1.0
d25cc61f,J9000,502811.0,39,502811.0,39,1.0,1.0
d25f3d1f,Z9100,1565127.0,107,1958848.0,135,0.7990038022347828,0.7925925925925926
d25f3d1f,Z9999,393721.0,28,1958848.0,135,0.2009961977652171,0.2074074074074074
d2602bfe,J1200,1551904872.0,5373,1640603713.0,5613,0.9459352430467162,0.9572421165152325
d2602bfe,Z9600,76664653.0,218,1640603713.0,5613,0.046729537665016856,0.03883841083199715
d2602bfe,z9600,12034188.0,22,1640603713.0,5613,0.007335219288266965,0.0039194726527703545
d2629f13,J1200,722865.0,4,722865.0,4,1.0,1.0
d267beac,J1100,375.0,6,594529.0,3161,0.0006307514015296142,0.0018981335020563112
d267beac,J1200,3650.0,5,594529.0,3161,0.006139313641554911,0.0015817779183802593
d267beac,J7400,9260.0,35,594529.0,3161,0.01557535460843794,0.011072445428661816
d267beac,J7500,1550.0,6,594529.0,3161,0.002607105792989072,0.0018981335020563112
d267beac,JE300,250.0,1,594529.0,3161,0.0004205009343530761,0.00031635558367605187
d267beac,X3000,578296.0,3099,594529.0,3161,0.9726960333305861,0.9803859538120848
d267beac,Z9600,1148.0,9,594529.0,3161,0.0019309402905493256,0.002847200253084467
d269ed30,J1100,1000.0,1,2965248.0,590,0.0003372399205732539,0.001694915254237288
d269ed30,J2200,913750.0,264,2965248.0,590,0.30815297742381076,0.44745762711864406
d269ed30,J9000,2044498.0,323,2965248.0,590,0.6894863431321765,0.5474576271186441
d269ed30,Y4000,1000.0,1,2965248.0,590,0.0003372399205732539,0.001694915254237288
d269ed30,Z9600,5000.0,1,2965248.0,590,0.0016861996028662695,0.001694915254237288
d26abf77,F4000,65360.0,17,507733.0,183,0.12872907610889975,0.09289617486338798
d26abf77,F4100,437773.0,163,507733.0,183,0.862211043993595,0.8907103825136612
d26abf77,Y4000,1900.0,2,507733.0,183,0.003742124305491272,0.01092896174863388
d26abf77,Z9600,2700.0,1,507733.0,183,0.005317755592013913,0.00546448087431694
d26b41ce,H0000,496807.0,151,496807.0,151,1.0,1.0
d26ce928,G2500,639312.0,342,654362.0,344,0.9770004981951886,0.9941860465116279
d26ce928,Z9600,15050.0,2,654362.0,344,0.022999501804811404,0.005813953488372093
d270f2d0,J1200,2900.0,1,350100.0,26,0.008283347614967152,0.038461538461538464
d270f2d0,Y4000,347200.0,25,350100.0,26,0.9917166523850328,0.9615384615384616
d27625c9,C5130,500.0,2,475100.0,103,0.0010524100189433804,0.019417475728155338
d27625c9,G5260,450700.0,93,475100.0,103,0.948642391075563,0.9029126213592233
d27625c9,Y4000,23400.0,7,475100.0,103,0.0492527888865502,0.06796116504854369
d27625c9,Z9600,500.0,1,475100.0,103,0.0010524100189433804,0.009708737864077669
d27f64b5,H1100,677265.0,1426,1449503.0,4344,0.46723946069790817,0.32826887661141807
d27f64b5,H1110,17745.0,60,1449503.0,4344,0.012242127129091833,0.013812154696132596
d27f64b5,H1130,17370.0,37,1449503.0,4344,0.011983417764571718,0.008517495395948435
d27f64b5,H1710,26000.0,275,1449503.0,4344,0.017937182606727962,0.06330570902394107
d27f64b5,H2100,676673.0,2465,1449503.0,4344,0.46683104484778576,0.5674493554327809
d27f64b5,J1100,500.0,1,1449503.0,4344,0.0003449458193601531,0.00023020257826887662
d27f64b5,J1200,200.0,1,1449503.0,4344,0.00013797832774406125,0.00023020257826887662
d27f64b5,J7400,15195.0,40,1449503.0,4344,0.010482903450355052,0.009208103130755065
d27f64b5,J7500,355.0,15,1449503.0,4344,0.0002449115317457087,0.003453038674033149
d27f64b5,J8000,16000.0,8,1449503.0,4344,0.0110382662195249,0.001841620626151013
d27f64b5,JE300,1365.0,8,1449503.0,4344,0.000941702086853218,0.001841620626151013
d27f64b5,Y4000,60.0,5,1449503.0,4344,4.139349832321837e-05,0.0011510128913443832
d27f64b5,Z9600,775.0,3,1449503.0,4344,0.0005346660200082373,0.0006906077348066298
d283350a,F2600,416941.0,159,416941.0,159,1.0,1.0
d28593ab,K1000,396952.0,227,396952.0,227,1.0,1.0
d28a3a8a,C4000,6950.0,13,361288.0,2146,0.01923673080755519,0.0060577819198508855
d28a3a8a,C4300,34200.0,24,361288.0,2146,0.09466132282278958,0.011183597390493943
d28a3a8a,C4600,71126.0,158,361288.0,2146,0.19686787272203893,0.07362534948741846
d28a3a8a,C5200,230065.0,1846,361288.0,2146,0.6367911472288036,0.8602050326188257
d28a3a8a,J1200,1066.0,7,361288.0,2146,0.0029505546821372423,0.0032618825722274
d28a3a8a,J6100,25.0,1,361288.0,2146,6.919687340847191e-05,0.00046598322460391424
d28a3a8a,J7150,2300.0,1,361288.0,2146,0.006366112353579416,0.00046598322460391424
d28a3a8a,J7400,5439.0,31,361288.0,2146,0.01505447177874715,0.014445479962721343
d28a3a8a,Y4000,9214.0,56,361288.0,2146,0.025503199663426408,0.0260950605778192
d28a3a8a,Z9600,903.0,9,361288.0,2146,0.0024993910675140053,0.004193849021435228
d28a9a64,F2600,496824.0,169,496824.0,169,1.0,1.0
d2913792,F3100,3314303.0,2358,3339624.0,2386,0.9924180087339174,0.9882648784576697
d2913792,F3300,4301.0,7,3339624.0,2386,0.0012878695326180433,0.002933780385582565
d2913792,Y4000,14020.0,15,3339624.0,2386,0.0041980773883527,0.006286672254819782
d2913792,Z9600,3000.0,3,3339624.0,2386,0.0008983047193336735,0.0012573344509639564
d2913792,z9600,4000.0,3,3339624.0,2386,0.0011977396257782313,0.0012573344509639564
d294fcf3,J1100,200.0,2,515375.0,929,0.0003880669415474169,0.002152852529601722
d294fcf3,T3100,515175.0,927,515375.0,929,0.9996119330584525,0.9978471474703983
d2964eee,C2300,1000.0,2,848308.0,283,0.0011788171277413392,0.007067137809187279
d2964eee,C2400,847308.0,281,848308.0,283,0.9988211828722586,0.9929328621908127
d2967ee3,F2100,780639.0,343,2155894.0,1007,0.36209526071318904,0.34061569016881826
d2967ee3,F2600,1200225.0,504,2155894.0,1007,0.556718001905474,0.5004965243296922
d2967ee3,J5100,165780.0,149,2155894.0,1007,0.07689617393062924,0.14796425024826215
d2967ee3,J7120,5000.0,5,2155894.0,1007,0.0023192234868690204,0.004965243296921549
d2967ee3,J7400,2250.0,3,2155894.0,1007,0.0010436505690910591,0.0029791459781529296
d2967ee3,Z9600,2000.0,3,2155894.0,1007,0.0009276893947476082,0.0029791459781529296
d296f743,F2500,411111.0,198,411111.0,198,1.0,1.0
d2ac2e16,E1100,293750.0,102,398450.0,126,0.7372317731208433,0.8095238095238095
d2ac2e16,E1120,104700.0,24,398450.0,126,0.26276822687915674,0.19047619047619047
d2afcde4,K1000,192219.0,459,333580.0,676,0.5762305893638707,0.6789940828402367
d2afcde4,K2000,120282.0,181,333580.0,676,0.36057917141315426,0.2677514792899408
d2afcde4,Y4000,19729.0,33,333580.0,676,0.059143234006834945,0.04881656804733728
d2afcde4,Z9600,1350.0,3,333580.0,676,0.004047005216140057,0.004437869822485207
d2b360e6,C5120,281001.0,239,799276.0,476,0.35156942032539445,0.5021008403361344
d2b360e6,C5130,497775.0,208,799276.0,476,0.622782368043079,0.4369747899159664
d2b360e6,J6200,2500.0,6,799276.0,476,0.0031278306867715284,0.012605042016806723
d2b360e6,J7500,14500.0,19,799276.0,476,0.018141417983274864,0.03991596638655462
d2b360e6,Y4000,3500.0,4,799276.0,476,0.0043789629614801396,0.008403361344537815
d2b6fa65,Z9100,9157943.0,77,9477193.0,82,0.9663138652974568,0.9390243902439024
d2b6fa65,Z9999,319250.0,5,9477193.0,82,0.03368613470254325,0.06097560975609756
d2b78a36,F2000,13000.0,9,1383994.0,619,0.009393104305365486,0.014539579967689823
d2b78a36,F2100,1265394.0,594,1383994.0,619,0.9143059868756657,0.9596122778675282
d2b78a36,F2200,19000.0,7,1383994.0,619,0.01372838321553417,0.011308562197092083
d2b78a36,J1200,2000.0,1,1383994.0,619,0.0014450929700562285,0.0016155088852988692
d2b78a36,J6100,5600.0,3,1383994.0,619,0.00404626031615744,0.004846526655896607
d2b78a36,M2000,79000.0,5,1383994.0,619,0.05708117231722103,0.008077544426494346
d2bab2a3,Z1100,203175.0,163,191380.0,186,1.0616313094367227,0.8763440860215054
d2bab2a3,Z9600,-11795.0,23,191380.0,186,-0.06163130943672275,0.12365591397849462
d2bbb438,J1100,6300.0,18,754686.0,1608,0.00834784267894197,0.011194029850746268
d2bbb438,J6100,2000.0,1,754686.0,1608,0.002650108786965705,0.0006218905472636816
d2bbb438,J7400,8050.0,5,754686.0,1608,0.010666687867536962,0.003109452736318408
d2bbb438,JD200,350.0,2,754686.0,1608,0.0004637690377189984,0.0012437810945273632
d2bbb438,K1200,706686.0,1574,754686.0,1608,0.9363973891128231,0.9788557213930348
d2bbb438,Z9600,31300.0,8,754686.0,1608,0.04147420251601328,0.004975124378109453
d2bda88b,F4100,61000.0,13,486700.0,125,0.12533388124101089,0.104
d2bda88b,H2200,425700.0,112,486700.0,125,0.8746661187589891,0.896
d2c19b4f,F0000,677300.0,130,717300.0,151,0.9442353269203959,0.8609271523178808
d2c19b4f,F5000,40000.0,21,717300.0,151,0.055764673079604074,0.1390728476821192
d2c51b5d,B1000,126425.0,141,483555.0,254,0.26144905956923203,0.5551181102362205
d2c51b5d,B1500,79975.0,42,483555.0,254,0.16538966611864214,0.16535433070866143
d2c51b5d,F4100,275441.0,68,483555.0,254,0.5696166930338845,0.2677165354330709
d2c51b5d,Y4000,1000.0,1,483555.0,254,0.002068017081821096,0.003937007874015748
d2c51b5d,Z9600,714.0,2,483555.0,254,0.0014765641964202625,0.007874015748031496
d2c7f3ea,F2100,266450.0,112,369385.0,182,0.7213341093980535,0.6153846153846154
d2c7f3ea,F2300,100535.0,69,369385.0,182,0.27216860457246506,0.3791208791208791
d2c7f3ea,X1200,2400.0,1,369385.0,182,0.006497286029481435,0.005494505494505495
d2d242b0,F1000,111604.0,54,414204.0,201,0.26944211065079043,0.26865671641791045
d2d242b0,F1100,302600.0,147,414204.0,201,0.7305578893492096,0.7313432835820896
d2d960c1,G5270,349000.0,141,365200.0,151,0.9556407447973713,0.9337748344370861
d2d960c1,Y4000,12500.0,8,365200.0,151,0.03422782037239869,0.052980132450331126
d2d960c1,Z9600,3700.0,2,365200.0,151,0.010131434830230011,0.013245033112582781
d2db1569,E1240,338614.0,62,338614.0,62,1.0,1.0
d2dc9941,J1200,250.0,1,2521306.0,2244,9.915496175394815e-05,0.000445632798573975
d2dc9941,J5100,200.0,1,2521306.0,2244,7.932396940315852e-05,0.000445632798573975
d2dc9941,J7400,10600.0,15,2521306.0,2244,0.004204170378367402,0.0066844919786096255
d2dc9941,J7500,46627.0,51,2521306.0,2244,0.01849319360680536,0.022727272727272728
d2dc9941,K1000,1642324.0,1269,2521306.0,2244,0.6513782936303646,0.5655080213903744
d2dc9941,K1100,811305.0,896,2521306.0,2244,0.32177966498314764,0.39928698752228164
d2dc9941,Y4000,6250.0,3,2521306.0,2244,0.002478874043848704,0.001336898395721925
d2dc9941,Z9600,3250.0,7,2521306.0,2244,0.001289014502801326,0.0031194295900178253
d2dc9941,z9600,500.0,1,2521306.0,2244,0.0001983099235078963,0.000445632798573975
d2dde2c8,J1100,7333.0,20,3481447.0,343,0.0021063080954557114,0.05830903790087463
d2dde2c8,J1110,3474114.0,323,3481447.0,343,0.9978936919045442,0.9416909620991254
d2e40388,F2100,939144.0,214,940644.0,216,0.9984053478255323,0.9907407407407407
d2e40388,Y4000,1500.0,2,940644.0,216,0.001594652174467705,0.009259259259259259
d2e99e03,B4200,75500.0,2,6565511.0,161,0.011499485721674977,0.012422360248447204
d2e99e03,F4100,6484611.0,158,6565511.0,161,0.9876780345048543,0.9813664596273292
d2e99e03,Z9600,5400.0,1,6565511.0,161,0.000822479773470793,0.006211180124223602
d2f64bea,J1200,755288.0,16,755288.0,16,1.0,1.0
d2ff5719,F4500,676700.0,66,676700.0,66,1.0,1.0
d2ffdf32,J1100,2400.0,1,1391501.0,1463,0.0017247562164885257,0.000683526999316473
d2ffdf32,J6200,3000.0,3,1391501.0,1463,0.002155945270610657,0.002050580997949419
d2ffdf32,J7400,200.0,1,1391501.0,1463,0.00014372968470737713,0.000683526999316473
d2ffdf32,M2300,885876.0,1454,1391501.0,1463,0.6366333908491622,0.9938482570061518
d2ffdf32,X4100,500000.0,3,1391501.0,1463,0.35932421176844287,0.002050580997949419
d2ffdf32,Z9600,25.0,1,1391501.0,1463,1.796621058842214e-05,0.000683526999316473
d3023115,C2000,164833.0,264,661862.0,612,0.24904436272213845,0.43137254901960786
d3023115,C2400,480757.0,337,661862.0,612,0.7263704518464574,0.5506535947712419
d3023115,J5000,4300.0,5,661862.0,612,0.0064968226004816715,0.008169934640522876
d3023115,J7500,5.0,1,661862.0,612,7.554444884281013e-06,0.0016339869281045752
d3023115,Y4000,11932.0,4,661862.0,612,0.01802792727184821,0.006535947712418301
d3023115,Z9600,35.0,1,661862.0,612,5.288111418996709e-05,0.0016339869281045752
d305153f,E1120,591355.0,193,591355.0,193,1.0,1.0
d3061734,J6200,1410.0,9,1373216.0,2974,0.0010267867545965092,0.003026227303295225
d3061734,X3000,846231.0,2197,1373216.0,2974,0.6162402710134458,0.7387357094821789
d3061734,X3100,499747.0,692,1373216.0,2974,0.36392453918393025,0.23268325487558844
d3061734,X3200,25599.0,68,1373216.0,2974,0.01864164122760003,0.022864828513786146
d3061734,Z9600,229.0,8,1373216.0,2974,0.00016676182042737632,0.0026899798251513113
d306dd69,J7500,750.0,6,521101.0,576,0.001439260335328468,0.010416666666666666
d306dd69,JD200,4050.0,8,521101.0,576,0.007772005810773727,0.013888888888888888
d306dd69,K1000,496934.0,491,521101.0,576,0.9536231939681559,0.8524305555555556
d306dd69,K1100,17891.0,63,521101.0,576,0.034333075545815495,0.109375
d306dd69,Y4000,1476.0,8,521101.0,576,0.002832464339926425,0.013888888888888888
d30c4751,H1100,109900.0,21,169068418.0,447,0.0006500326985966119,0.04697986577181208
d30c4751,H3200,168958518.0,426,169068418.0,447,0.9993499673014034,0.9530201342281879
d30fdd8c,H5100,1693315.0,647,1718365.0,672,0.9854221891158165,0.9627976190476191
d30fdd8c,J7400,13500.0,19,1718365.0,672,0.007856305266925245,0.028273809523809524
d30fdd8c,Z9600,11550.0,6,1718365.0,672,0.006721505617258266,0.008928571428571428
d313e227,J1200,47778.0,96,14067444.0,1444,0.003396352599662028,0.0664819944598338
d313e227,Z5200,13946310.0,1346,14067444.0,1444,0.991389054045639,0.9321329639889196
d313e227,Z9100,73356.0,2,14067444.0,1444,0.005214593354698978,0.0013850415512465374
d325b054,J2200,301500.0,326,322300.0,358,0.9354638535525908,0.9106145251396648
d325b054,J2400,18800.0,30,322300.0,358,0.05833074775054297,0.08379888268156424
d325b054,Z9600,1000.0,1,322300.0,358,0.003102699348433137,0.002793296089385475
d325b054,z9600,1000.0,1,322300.0,358,0.003102699348433137,0.002793296089385475
d333d2ad,K1000,1012800.0,422,1017800.0,423,0.9950874435056003,0.9976359338061466
d333d2ad,Y4000,5000.0,1,1017800.0,423,0.0049125564943996855,0.002364066193853428
d33487d1,C5130,2537225.0,973,2537725.0,974,0.999802973135387,0.9989733059548255
d33487d1,J7300,500.0,1,2537725.0,974,0.00019702686461298998,0.001026694045174538
d3370ce7,B3000,171303.0,124,208309206.0,465005,0.000822349637298315,0.00026666379931398587
d3370ce7,B4400,446388.0,1558,208309206.0,465005,0.002142910573044957,0.0033505016075095965
d3370ce7,C0000,1031327.0,2758,208309206.0,465005,0.004950942974647025,0.005931119020225589
d3370ce7,C5000,251450.0,99,208309206.0,465005,0.001207099795675857,0.00021290093654906936
d3370ce7,C5120,1776634.0,3274,208309206.0,465005,0.00852883093414508,0.007040784507693466
d3370ce7,C5130,3335859.0,13203,208309206.0,465005,0.016013977797985558,0.028393243083407706
d3370ce7,E1000,360614.0,1481,208309206.0,465005,0.0017311476862909266,0.003184911990193654
d3370ce7,E2000,1097921.0,3730,208309206.0,465005,0.005270631198123812,0.008021419124525543
d3370ce7,F3100,418813.0,1195,208309206.0,465005,0.0020105352424990763,0.002569864840163009
d3370ce7,F4700,682123.0,1227,208309206.0,465005,0.003274569631838547,0.0026386813045021023
d3370ce7,F5000,5478728.0,8162,208309206.0,465005,0.026300940343462306,0.017552499435489942
d3370ce7,F5300,353170.0,2159,208309206.0,465005,0.0016954123477384863,0.00464296082837819
d3370ce7,G5000,1524194.0,2682,208309206.0,465005,0.007316978588070659,0.005767679917420243
d3370ce7,G5200,167571716.0,366784,208309206.0,465005,0.8044373996605796,0.7887743142546855
d3370ce7,G5210,1128255.0,2355,208309206.0,465005,0.005416251262558219,0.005064461672455135
d3370ce7,G5260,2459469.0,4438,208309206.0,465005,0.011806818561825827,0.009543983398027978
d3370ce7,G5270,4959579.0,14670,208309206.0,465005,0.023808736518346675,0.031548047870453004
d3370ce7,G5280,2474088.0,6515,208309206.0,465005,0.011876997889377966,0.01401060203653724
d3370ce7,H1000,320306.0,487,208309206.0,465005,0.0015376468767299705,0.0010473005666605736
d3370ce7,H1700,1000.0,1,208309206.0,465005,4.80055595814618e-06,2.15051451059666e-06
d3370ce7,H1750,322300.0,322,208309206.0,465005,0.0015472191853105137,0.0006924656724121246
d3370ce7,H3900,2047395.0,4244,208309206.0,465005,0.009828634265928698,0.009126783582972225
